id,gpcr1,gpcr2,sequence
,6DDE,5KW2,
,6DDE,5L7D,
,6DDE,5L7I,
,6DDE,5LWE,
,6DDE,5MZJ,
,6DDE,5MZP,
,6DDE,5N2R,
,6DDE,5N2S,
,6DDE,5NDD,
,6DDE,5NDZ,
,6DDE,5NJ6,
,6DDE,5NLX,
,6DDE,5NM2,
,6DDE,5NM4,
,6DDE,5NX2,
,6DDE,5O9H,
,6DDE,5OLG,
,6DDE,5OLH,
,6DDE,5OLO,
,6DDE,5OLV,
,6DDE,5OLZ,
,6DDE,5OM1,
,6DDE,5OM4,
,6DDE,5T04,
,6DDE,5T1A,
,6DDE,5TE3,
,6DDE,5TE5,
,6DDE,5TGZ,
,6DDE,5TUD,
,6DDE,5TVN,
,6DDE,5TZR,
,6DDE,5TZY,
,6DDE,5U09,
,6DDE,5UEN,
,6DDE,5UIG,
,6DDE,5UIW,
,6DDE,5UNF,
,6DDE,5UNG,
,6DDE,5UNH,
,6DDE,5UVI,
,6DDE,5UZ7,
,6DDE,5V54,
,6DDE,5V56,
,6DDE,5V57,
,6DDE,5VAI,
,6DDE,5VBL,
,6DDE,5VEW,
,6DDE,5VEX,
,6DDE,5VRA,
,6DDE,5W0P,
,6DDE,5WB1,
,6DDE,5WB2,
,6DDE,5WF5,
,6DDE,5WF6,
,6DDE,5WIU,
,6DDE,5WIV,
,6DDE,5WKT,
,6DDE,5WQC,
,6DDE,5WS3,
,6DDE,5X7D,
,6DDE,5X93,
,6DDE,5XEZ,
,6DDE,5XF1,
,6DDE,5XJM,
,6DDE,5XPR,
,6DDE,5XR8,
,6DDE,5XRA,
,6DDE,5YC8,
,6DDE,5YHL,
,6DDE,5YQZ,
,6DDE,5YWY,
,6DDE,5ZBH,
,6DDE,5ZBQ,
,6DDE,5ZHP,
,6DDE,5ZK3,
,6DDE,5ZK8,
,6DDE,5ZKB,
,6DDE,5ZKC,
,6DDE,5ZKP,
,6DDE,5ZKQ,
,6DDE,6AK3,
,6DDE,6AKX,
,6DDE,6AKY,
,6DDE,6AQF,
,6DDE,6B3J,
,6DDE,6B73,
,6DDE,6BD4,
,6DDE,6BQG,
,6DDE,6BQH,
,6DDE,6C1Q,
,6DDE,6C1R,
,6DDE,6CM4,
,6DDE,6CMO,
,6DDE,6D26,
,6DDE,6D27,
,6DDE,6D9H,
,6DDE,6DDE,
,6DDE,6DDF,
,6DDE,6DRX,
,6DDE,6DRY,
,6DDE,6DRZ,
,6DDE,6DS0,
,6DDE,6E3Y,
,6DDE,6E+59,
,6DDE,6FFH,
,6DDE,6FFI,
,6DDE,6FJ3,
,6DDE,6FK6,
,6DDE,6FK7,
,6DDE,6FK8,
,6DDE,6FK9,
,6DDE,6FKA,
,6DDE,6FKB,
,6DDE,6FKC,
,6DDE,6FKD,
,6DDE,6FUF,
,6DDE,6G79,
,6DDE,6GDG,
,6DDE,6GPS,
,6DDE,6GPX,
,6DDE,6H7J,
,6DDE,6H7L,
,6DDE,6H7M,
,6DDE,6H7N,
,6DDE,6H7O,
,6DDE,6IBL,
,6DDE,6IGK,
,6DDE,6IGL,
,6DDE,6IIU,
,6DDE,6IIV,
,6DDE,6M9T,
,6DDE,6MEO,
,6DDE,6MET,
,6DDE,6MXT,
,6DDF,1F88,
,6DDF,1GZM,
,6DDF,1HZX,
,6DDF,1JFP,
,6DDF,1L9H,
,6DDF,1LN6,
,6DDF,1U19,
,6DDF,2G87,
,6DDF,2HPY,
,6DDF,2I35,
,6DDF,2I36,
,6DDF,2I37,
,6DDF,2J4Y,
,6DDF,2KS9,
,6DDF,2KSA,
,6DDF,2KSB,
,6DDF,2LNL,
,6DDF,2PED,
,6DDF,2R4R,
,6DDF,2R4S,
,6DDF,2RH1,
,6DDF,2VT4,
,6DDF,2X72,
,6DDF,2Y00,
,6DDF,2Y01,
,6DDF,2Y02,
,6DDF,2Y03,
,6DDF,2Y04,
,6DDF,2YCW,
,6DDF,2YCX,
,6DDF,2YCY,
,6DDF,2YCZ,
,6DDF,2YDO,
,6DDF,2YDV,
,6DDF,2Z73,
,6DDF,2ZIY,
,6DDF,3AYM,
,6DDF,3AYN,
,6DDF,3C9L,
,6DDF,3C9M,
,6DDF,3CAP,
,6DDF,3D4S,
,6DDF,3DQB,
,6DDF,3EML,
,6DDF,3KJ6,
,6DDF,3NY8,
,6DDF,3NY9,
,6DDF,3NYA,
,6DDF,3OAX,
,6DDF,3ODU,
,6DDF,3OE0,
,6DDF,3OE6,
,6DDF,3OE8,
,6DDF,3OE9,
,6DDF,3P0G,
,6DDF,3PBL,
,6DDF,3PDS,
,6DDF,3PQR,
,6DDF,3PWH,
,6DDF,3PXO,
,6DDF,3QAK,
,6DDF,3REY,
,6DDF,3RFM,
,6DDF,3RZE,
,6DDF,3SN6,
,6DDF,3UON,
,6DDF,3UZA,
,6DDF,3UZC,
,6DDF,3V2W,
,6DDF,3V2Y,
,6DDF,3VG9,
,6DDF,3VGA,
,6DDF,3VW7,
,6DDF,3ZEV,
,6DDF,3ZPQ,
,6DDF,3ZPR,
,6DDF,4A4M,
,6DDF,4AMI,
,6DDF,4AMJ,
,6DDF,4BEY,
,6DDF,4BEZ,
,6DDF,4BUO,
,6DDF,4BV0,
,6DDF,4BVN,
,6DDF,4BWB,
,6DDF,4DAJ,
,6DDF,4DJH,
,6DDF,4DKL,
,6DDF,4EA3,
,6DDF,4EIY,
,6DDF,4EJ4,
,6DDF,4GBR,
,6DDF,4GPO,
,6DDF,4GRV,
,6DDF,4IAQ,
,6DDF,4IAR,
,6DDF,4IB4,
,6DDF,4J4Q,
,6DDF,4JKV,
,6DDF,4K5Y,
,6DDF,4L6R,
,6DDF,4LDE,
,6DDF,4LDL,
,6DDF,4LDO,
,6DDF,4MBS,
,6DDF,4MQS,
,6DDF,4MQT,
,6DDF,4N4W,
,6DDF,4N6H,
,6DDF,4NC3,
,6DDF,4NTJ,
,6DDF,4O9R,
,6DDF,4OO9,
,6DDF,4OR2,
,6DDF,4PHU,
,6DDF,4PXF,
,6DDF,4PXZ,
,6DDF,4PY0,
,6DDF,4QIM,
,6DDF,4QIN,
,6DDF,4QKX,
,6DDF,4RWA,
,6DDF,4RWD,
,6DDF,4RWS,
,6DDF,4S0V,
,6DDF,4U14,
,6DDF,4U15,
,6DDF,4U16,
,6DDF,4UG2,
,6DDF,4UHR,
,6DDF,4WW3,
,6DDF,4X1H,
,6DDF,4XEE,
,6DDF,4XES,
,6DDF,4XNV,
,6DDF,4XNW,
,6DDF,4XT1,
,6DDF,4XT3,
,6DDF,4YAY,
,6DDF,4Z34,
,6DDF,4Z35,
,6DDF,4Z36,
,6DDF,4Z9G,
,6DDF,4ZJ8,
,6DDF,4ZJC,
,6DDF,4ZUD,
,6DDF,4ZWJ,
,6DDF,5A8E,
,6DDF,5C1M,
,6DDF,5CGC,
,6DDF,5CGD,
,6DDF,5CXV,
,6DDF,5D5A,
,6DDF,5D5B,
,6DDF,5D6L,
,6DDF,5DGY,
,6DDF,5DHG,
,6DDF,5DHH,
,6DDF,5DSG,
,6DDF,5DYS,
,6DDF,5EE7,
,6DDF,5EN0,
,6DDF,5F8U,
,6DDF,5G53,
,6DDF,5GLH,
,6DDF,5GLI,
,6DDF,5IU4,
,6DDF,5IU7,
,6DDF,5IU8,
,6DDF,5IUA,
,6DDF,5IUB,
,6DDF,5JQH,
,6DDF,5JTB,
,6DDF,5K2A,
,6DDF,5K2B,
,6DDF,5K2C,
,6DDF,5K2D,
,6DDF,5KW2,
,6DDF,5L7D,
,6DDF,5L7I,
,6DDF,5LWE,
,6DDF,5MZJ,
,6DDF,5MZP,
,6DDF,5N2R,
,6DDF,5N2S,
,6DDF,5NDD,
,6DDF,5NDZ,
,6DDF,5NJ6,
,6DDF,5NLX,
,6DDF,5NM2,
,6DDF,5NM4,
,6DDF,5NX2,
,6DDF,5O9H,
,6DDF,5OLG,
,6DDF,5OLH,
,6DDF,5OLO,
,6DDF,5OLV,
,6DDF,5OLZ,
,6DDF,5OM1,
,6DDF,5OM4,
,6DDF,5T04,
,6DDF,5T1A,
,6DDF,5TE3,
,6DDF,5TE5,
,6DDF,5TGZ,
,6DDF,5TUD,
,6DDF,5TVN,
,6DDF,5TZR,
,6DDF,5TZY,
,6DDF,5U09,
,6DDF,5UEN,
,6DDF,5UIG,
,6DDF,5UIW,
,6DDF,5UNF,
,6DDF,5UNG,
,6DDF,5UNH,
,6DDF,5UVI,
,6DDF,5UZ7,
,6DDF,5V54,
,6DDF,5V56,
,6DDF,5V57,
,6DDF,5VAI,
,6DDF,5VBL,
,6DDF,5VEW,
,6DDF,5VEX,
,6DDF,5VRA,
,6DDF,5W0P,
,6DDF,5WB1,
,6DDF,5WB2,
,6DDF,5WF5,
,6DDF,5WF6,
,6DDF,5WIU,
,6DDF,5WIV,
,6DDF,5WKT,
,6DDF,5WQC,
,6DDF,5WS3,
,6DDF,5X7D,
,6DDF,5X93,
,6DDF,5XEZ,
,6DDF,5XF1,
,6DDF,5XJM,
,6DDF,5XPR,
,6DDF,5XR8,
,6DDF,5XRA,
,6DDF,5YC8,
,6DDF,5YHL,
,6DDF,5YQZ,
,6DDF,5YWY,
,6DDF,5ZBH,
,6DDF,5ZBQ,
,6DDF,5ZHP,
,6DDF,5ZK3,
,6DDF,5ZK8,
,6DDF,5ZKB,
,6DDF,5ZKC,
,6DDF,5ZKP,
,6DDF,5ZKQ,
,6DDF,6AK3,
,6DDF,6AKX,
,6DDF,6AKY,
,6DDF,6AQF,
,6DDF,6B3J,
,6DDF,6B73,
,6DDF,6BD4,
,6DDF,6BQG,
,6DDF,6BQH,
,6DDF,6C1Q,
,6DDF,6C1R,
,6DDF,6CM4,
,6DDF,6CMO,
,6DDF,6D26,
,6DDF,6D27,
,6DDF,6D9H,
,6DDF,6DDE,
,6DDF,6DDF,
,6DDF,6DRX,
,6DDF,6DRY,
,6DDF,6DRZ,
,6DDF,6DS0,
,6DDF,6E3Y,
,6DDF,6E+59,
,6DDF,6FFH,
,6DDF,6FFI,
,6DDF,6FJ3,
,6DDF,6FK6,
,6DDF,6FK7,
,6DDF,6FK8,
,6DDF,6FK9,
,6DDF,6FKA,
,6DDF,6FKB,
,6DDF,6FKC,
,6DDF,6FKD,
,6DDF,6FUF,
,6DDF,6G79,
,6DDF,6GDG,
,6DDF,6GPS,
,6DDF,6GPX,
,6DDF,6H7J,
,6DDF,6H7L,
,6DDF,6H7M,
,6DDF,6H7N,
,6DDF,6H7O,
,6DDF,6IBL,
,6DDF,6IGK,
,6DDF,6IGL,
,6DDF,6IIU,
,6DDF,6IIV,
,6DDF,6M9T,
,6DDF,6MEO,
,6DDF,6MET,
,6DDF,6MXT,
,6DRX,1F88,
,6DRX,1GZM,
,6DRX,1HZX,
,6DRX,1JFP,
,6DRX,1L9H,
,6DRX,1LN6,
,6DRX,1U19,
,6DRX,2G87,
,6DRX,2HPY,
,6DRX,2I35,
,6DRX,2I36,
,6DRX,2I37,
,6DRX,2J4Y,
,6DRX,2KS9,
,6DRX,2KSA,
,6DRX,2KSB,
,6DRX,2LNL,
,6DRX,2PED,
,6DRX,2R4R,
,6DRX,2R4S,
,6DRX,2RH1,
,6DRX,2VT4,
,6DRX,2X72,
,6DRX,2Y00,
,6DRX,2Y01,
,6DRX,2Y02,
,6DRX,2Y03,
,6DRX,2Y04,
,6DRX,2YCW,
,6DRX,2YCX,
,6DRX,2YCY,
,6DRX,2YCZ,
,6DRX,2YDO,
,6DRX,2YDV,
,6DRX,2Z73,
,6DRX,2ZIY,
,6DRX,3AYM,
,6DRX,3AYN,
,6DRX,3C9L,
,6DRX,3C9M,
,6DRX,3CAP,
,6DRX,3D4S,
,6DRX,3DQB,
,6DRX,3EML,
,6DRX,3KJ6,
,6DRX,3NY8,
,6DRX,3NY9,
,6DRX,3NYA,
,6DRX,3OAX,
,6DRX,3ODU,
,6DRX,3OE0,
,6DRX,3OE6,
,6DRX,3OE8,
,6DRX,3OE9,
,6DRX,3P0G,
,6DRX,3PBL,
,6DRX,3PDS,
,6DRX,3PQR,
,6DRX,3PWH,
,6DRX,3PXO,
,6DRX,3QAK,
,6DRX,3REY,
,6DRX,3RFM,
,6DRX,3RZE,
,6DRX,3SN6,
,6DRX,3UON,
,6DRX,3UZA,
,6DRX,3UZC,
,6DRX,3V2W,
,6DRX,3V2Y,
,6DRX,3VG9,
,6DRX,3VGA,
,6DRX,3VW7,
,6DRX,3ZEV,
,6DRX,3ZPQ,
,6DRX,3ZPR,
,6DRX,4A4M,
,6DRX,4AMI,
,6DRX,4AMJ,
,6DRX,4BEY,
,6DRX,4BEZ,
,6DRX,4BUO,
,6DRX,4BV0,
,6DRX,4BVN,
,6DRX,4BWB,
,6DRX,4DAJ,
,6DRX,4DJH,
,6DRX,4DKL,
,6DRX,4EA3,
,6DRX,4EIY,
,6DRX,4EJ4,
,6DRX,4GBR,
,6DRX,4GPO,
,6DRX,4GRV,
,6DRX,4IAQ,
,6DRX,4IAR,
,6DRX,4IB4,
,6DRX,4J4Q,
,6DRX,4JKV,
,6DRX,4K5Y,
,6DRX,4L6R,
,6DRX,4LDE,
,6DRX,4LDL,
,6DRX,4LDO,
,6DRX,4MBS,
,6DRX,4MQS,
,6DRX,4MQT,
,6DRX,4N4W,
,6DRX,4N6H,
,6DRX,4NC3,
,6DRX,4NTJ,
,6DRX,4O9R,
,6DRX,4OO9,
,6DRX,4OR2,
,6DRX,4PHU,
,6DRX,4PXF,
,6DRX,4PXZ,
,6DRX,4PY0,
,6DRX,4QIM,
,6DRX,4QIN,
,6DRX,4QKX,
,6DRX,4RWA,
,6DRX,4RWD,
,6DRX,4RWS,
,6DRX,4S0V,
,6DRX,4U14,
,6DRX,4U15,
,6DRX,4U16,
,6DRX,4UG2,
,6DRX,4UHR,
,6DRX,4WW3,
,6DRX,4X1H,
,6DRX,4XEE,
,6DRX,4XES,
,6DRX,4XNV,
,6DRX,4XNW,
,6DRX,4XT1,
,6DRX,4XT3,
,6DRX,4YAY,
,6DRX,4Z34,
,6DRX,4Z35,
,6DRX,4Z36,
,6DRX,4Z9G,
,6DRX,4ZJ8,
,6DRX,4ZJC,
,6DRX,4ZUD,
,6DRX,4ZWJ,
,6DRX,5A8E,
,6DRX,5C1M,
,6DRX,5CGC,
,6DRX,5CGD,
,6DRX,5CXV,
,6DRX,5D5A,
,6DRX,5D5B,
,6DRX,5D6L,
,6DRX,5DGY,
,6DRX,5DHG,
,6DRX,5DHH,
,6DRX,5DSG,
,6DRX,5DYS,
,6DRX,5EE7,
,6DRX,5EN0,
,6DRX,5F8U,
,6DRX,5G53,
,6DRX,5GLH,
,6DRX,5GLI,
,6DRX,5IU4,
,6DRX,5IU7,
,6DRX,5IU8,
,6DRX,5IUA,
,6DRX,5IUB,
,6DRX,5JQH,
,6DRX,5JTB,
,6DRX,5K2A,
,6DRX,5K2B,
,6DRX,5K2C,
,6DRX,5K2D,
,6DRX,5KW2,
,6DRX,5L7D,
,6DRX,5L7I,
,6DRX,5LWE,
,6DRX,5MZJ,
,6DRX,5MZP,
,6DRX,5N2R,
,6DRX,5N2S,
,6DRX,5NDD,
,6DRX,5NDZ,
,6DRX,5NJ6,
,6DRX,5NLX,
,6DRX,5NM2,
,6DRX,5NM4,
,6DRX,5NX2,
,6DRX,5O9H,
,6DRX,5OLG,
,6DRX,5OLH,
,6DRX,5OLO,
,6DRX,5OLV,
,6DRX,5OLZ,
,6DRX,5OM1,
,6DRX,5OM4,
,6DRX,5T04,
,6DRX,5T1A,
,6DRX,5TE3,
,6DRX,5TE5,
,6DRX,5TGZ,
,6DRX,5TUD,
,6DRX,5TVN,
,6DRX,5TZR,
,6DRX,5TZY,
,6DRX,5U09,
,6DRX,5UEN,
,6DRX,5UIG,
,6DRX,5UIW,
,6DRX,5UNF,
,6DRX,5UNG,
,6DRX,5UNH,
,6DRX,5UVI,
,6DRX,5UZ7,
,6DRX,5V54,
,6DRX,5V56,
,6DRX,5V57,
,6DRX,5VAI,
,6DRX,5VBL,
,6DRX,5VEW,
,6DRX,5VEX,
,6DRX,5VRA,
,6DRX,5W0P,
,6DRX,5WB1,
,6DRX,5WB2,
,6DRX,5WF5,
,6DRX,5WF6,
,6DRX,5WIU,
,6DRX,5WIV,
,6DRX,5WKT,
,6DRX,5WQC,
,6DRX,5WS3,
,6DRX,5X7D,
,6DRX,5X93,
,6DRX,5XEZ,
,6DRX,5XF1,
,6DRX,5XJM,
,6DRX,5XPR,
,6DRX,5XR8,
,6DRX,5XRA,
,6DRX,5YC8,
,6DRX,5YHL,
,6DRX,5YQZ,
,6DRX,5YWY,
,6DRX,5ZBH,
,6DRX,5ZBQ,
,6DRX,5ZHP,
,6DRX,5ZK3,
,6DRX,5ZK8,
,6DRX,5ZKB,
,6DRX,5ZKC,
,6DRX,5ZKP,
,6DRX,5ZKQ,
,6DRX,6AK3,
,6DRX,6AKX,
,6DRX,6AKY,
,6DRX,6AQF,
,6DRX,6B3J,
,6DRX,6B73,
,6DRX,6BD4,
,6DRX,6BQG,
,6DRX,6BQH,
,6DRX,6C1Q,
,6DRX,6C1R,
,6DRX,6CM4,
,6DRX,6CMO,
,6DRX,6D26,
,6DRX,6D27,
,6DRX,6D9H,
,6DRX,6DDE,
,6DRX,6DDF,
,6DRX,6DRX,
,6DRX,6DRY,
,6DRX,6DRZ,
,6DRX,6DS0,
,6DRX,6E3Y,
,6DRX,6E+59,
,6DRX,6FFH,
,6DRX,6FFI,
,6DRX,6FJ3,
,6DRX,6FK6,
,6DRX,6FK7,
,6DRX,6FK8,
,6DRX,6FK9,
,6DRX,6FKA,
,6DRX,6FKB,
,6DRX,6FKC,
,6DRX,6FKD,
,6DRX,6FUF,
,6DRX,6G79,
,6DRX,6GDG,
,6DRX,6GPS,
,6DRX,6GPX,
,6DRX,6H7J,
,6DRX,6H7L,
,6DRX,6H7M,
,6DRX,6H7N,
,6DRX,6H7O,
,6DRX,6IBL,
,6DRX,6IGK,
,6DRX,6IGL,
,6DRX,6IIU,
,6DRX,6IIV,
,6DRX,6M9T,
,6DRX,6MEO,
,6DRX,6MET,
,6DRX,6MXT,
,6DRY,1F88,
,6DRY,1GZM,
,6DRY,1HZX,
,6DRY,1JFP,
,6DRY,1L9H,
,6DRY,1LN6,
,6DRY,1U19,
,6DRY,2G87,
,6DRY,2HPY,
,6DRY,2I35,
,6DRY,2I36,
,6DRY,2I37,
,6DRY,2J4Y,
,6DRY,2KS9,
,6DRY,2KSA,
,6DRY,2KSB,
,6DRY,2LNL,
,6DRY,2PED,
,6DRY,2R4R,
,6DRY,2R4S,
,6DRY,2RH1,
,6DRY,2VT4,
,6DRY,2X72,
,6DRY,2Y00,
,6DRY,2Y01,
,6DRY,2Y02,
,6DRY,2Y03,
,6DRY,2Y04,
,6DRY,2YCW,
,6DRY,2YCX,
,6DRY,2YCY,
,6DRY,2YCZ,
,6DRY,2YDO,
,6DRY,2YDV,
,6DRY,2Z73,
,6DRY,2ZIY,
,6DRY,3AYM,
,6DRY,3AYN,
,6DRY,3C9L,
,6DRY,3C9M,
,6DRY,3CAP,
,6DRY,3D4S,
,6DRY,3DQB,
,6DRY,3EML,
,6DRY,3KJ6,
,6DRY,3NY8,
,6DRY,3NY9,
,6DRY,3NYA,
,6DRY,3OAX,
,6DRY,3ODU,
,6DRY,3OE0,
,6DRY,3OE6,
,6DRY,3OE8,
,6DRY,3OE9,
,6DRY,3P0G,
,6DRY,3PBL,
,6DRY,3PDS,
,6DRY,3PQR,
,6DRY,3PWH,
,6DRY,3PXO,
,6DRY,3QAK,
,6DRY,3REY,
,6DRY,3RFM,
,6DRY,3RZE,
,6DRY,3SN6,
,6DRY,3UON,
,6DRY,3UZA,
,6DRY,3UZC,
,6DRY,3V2W,
,6DRY,3V2Y,
,6DRY,3VG9,
,6DRY,3VGA,
,6DRY,3VW7,
,6DRY,3ZEV,
,6DRY,3ZPQ,
,6DRY,3ZPR,
,6DRY,4A4M,
,6DRY,4AMI,
,6DRY,4AMJ,
,6DRY,4BEY,
,6DRY,4BEZ,
,6DRY,4BUO,
,6DRY,4BV0,
,6DRY,4BVN,
,6DRY,4BWB,
,6DRY,4DAJ,
,6DRY,4DJH,
,6DRY,4DKL,
,6DRY,4EA3,
,6DRY,4EIY,
,6DRY,4EJ4,
,6DRY,4GBR,
,6DRY,4GPO,
,6DRY,4GRV,
,6DRY,4IAQ,
,6DRY,4IAR,
,6DRY,4IB4,
,6DRY,4J4Q,
,6DRY,4JKV,
,6DRY,4K5Y,
,6DRY,4L6R,
,6DRY,4LDE,
,6DRY,4LDL,
,6DRY,4LDO,
,6DRY,4MBS,
,6DRY,4MQS,
,6DRY,4MQT,
,6DRY,4N4W,
,6DRY,4N6H,
,6DRY,4NC3,
,6DRY,4NTJ,
,6DRY,4O9R,
,6DRY,4OO9,
,6DRY,4OR2,
,6DRY,4PHU,
,6DRY,4PXF,
,6DRY,4PXZ,
,6DRY,4PY0,
,6DRY,4QIM,
,6DRY,4QIN,
,6DRY,4QKX,
,6DRY,4RWA,
,6DRY,4RWD,
,6DRY,4RWS,
,6DRY,4S0V,
,6DRY,4U14,
,6DRY,4U15,
,6DRY,4U16,
,6DRY,4UG2,
,6DRY,4UHR,
,6DRY,4WW3,
,6DRY,4X1H,
,6DRY,4XEE,
,6DRY,4XES,
,6DRY,4XNV,
,6DRY,4XNW,
,6DRY,4XT1,
,6DRY,4XT3,
,6DRY,4YAY,
,6DRY,4Z34,
,6DRY,4Z35,
,6DRY,4Z36,
,6DRY,4Z9G,
,6DRY,4ZJ8,
,6DRY,4ZJC,
,6DRY,4ZUD,
,6DRY,4ZWJ,
,6DRY,5A8E,
,6DRY,5C1M,
,6DRY,5CGC,
,6DRY,5CGD,
,6DRY,5CXV,
,6DRY,5D5A,
,6DRY,5D5B,
,6DRY,5D6L,
,6DRY,5DGY,
,6DRY,5DHG,
,6DRY,5DHH,
,6DRY,5DSG,
,6DRY,5DYS,
,6DRY,5EE7,
,6DRY,5EN0,
,6DRY,5F8U,
,6DRY,5G53,
,6DRY,5GLH,
,6DRY,5GLI,
,6DRY,5IU4,
,6DRY,5IU7,
,6DRY,5IU8,
,6DRY,5IUA,
,6DRY,5IUB,
,6DRY,5JQH,
,6DRY,5JTB,
,6DRY,5K2A,
,6DRY,5K2B,
,6DRY,5K2C,
,6DRY,5K2D,
,6DRY,5KW2,
,6DRY,5L7D,
,6DRY,5L7I,
,6DRY,5LWE,
,6DRY,5MZJ,
,6DRY,5MZP,
,6DRY,5N2R,
,6DRY,5N2S,
,6DRY,5NDD,
,6DRY,5NDZ,
,6DRY,5NJ6,
,6DRY,5NLX,
,6DRY,5NM2,
,6DRY,5NM4,
,6DRY,5NX2,
,6DRY,5O9H,
,6DRY,5OLG,
,6DRY,5OLH,
,6DRY,5OLO,
,6DRY,5OLV,
,6DRY,5OLZ,
,6DRY,5OM1,
,6DRY,5OM4,
,6DRY,5T04,
,6DRY,5T1A,
,6DRY,5TE3,
,6DRY,5TE5,
,6DRY,5TGZ,
,6DRY,5TUD,
,6DRY,5TVN,
,6DRY,5TZR,
,6DRY,5TZY,
,6DRY,5U09,
,6DRY,5UEN,
,6DRY,5UIG,
,6DRY,5UIW,
,6DRY,5UNF,
,6DRY,5UNG,
,6DRY,5UNH,
,6DRY,5UVI,
,6DRY,5UZ7,
,6DRY,5V54,
,6DRY,5V56,
,6DRY,5V57,
,6DRY,5VAI,
,6DRY,5VBL,
,6DRY,5VEW,
,6DRY,5VEX,
,6DRY,5VRA,
,6DRY,5W0P,
,6DRY,5WB1,
,6DRY,5WB2,
,6DRY,5WF5,
,6DRY,5WF6,
,6DRY,5WIU,
,6DRY,5WIV,
,6DRY,5WKT,
,6DRY,5WQC,
,6DRY,5WS3,
,6DRY,5X7D,
,6DRY,5X93,
,6DRY,5XEZ,
,6DRY,5XF1,
,6DRY,5XJM,
,6DRY,5XPR,
,6DRY,5XR8,
,6DRY,5XRA,
,6DRY,5YC8,
,6DRY,5YHL,
,6DRY,5YQZ,
,6DRY,5YWY,
,6DRY,5ZBH,
,6DRY,5ZBQ,
,6DRY,5ZHP,
,6DRY,5ZK3,
,6DRY,5ZK8,
,6DRY,5ZKB,
,6DRY,5ZKC,
,6DRY,5ZKP,
,6DRY,5ZKQ,
,6DRY,6AK3,
,6DRY,6AKX,
,6DRY,6AKY,
,6DRY,6AQF,
,6DRY,6B3J,
,6DRY,6B73,
,6DRY,6BD4,
,6DRY,6BQG,
,6DRY,6BQH,
,6DRY,6C1Q,
,6DRY,6C1R,
,6DRY,6CM4,
,6DRY,6CMO,
,6DRY,6D26,
,6DRY,6D27,
,6DRY,6D9H,
,6DRY,6DDE,
,6DRY,6DDF,
,6DRY,6DRX,
,6DRY,6DRY,
,6DRY,6DRZ,
,6DRY,6DS0,
,6DRY,6E3Y,
,6DRY,6E+59,
,6DRY,6FFH,
,6DRY,6FFI,
,6DRY,6FJ3,
,6DRY,6FK6,
,6DRY,6FK7,
,6DRY,6FK8,
,6DRY,6FK9,
,6DRY,6FKA,
,6DRY,6FKB,
,6DRY,6FKC,
,6DRY,6FKD,
,6DRY,6FUF,
,6DRY,6G79,
,6DRY,6GDG,
,6DRY,6GPS,
,6DRY,6GPX,
,6DRY,6H7J,
,6DRY,6H7L,
,6DRY,6H7M,
,6DRY,6H7N,
,6DRY,6H7O,
,6DRY,6IBL,
,6DRY,6IGK,
,6DRY,6IGL,
,6DRY,6IIU,
,6DRY,6IIV,
,6DRY,6M9T,
,6DRY,6MEO,
,6DRY,6MET,
,6DRY,6MXT,
,6DRZ,1F88,
,6DRZ,1GZM,
,6DRZ,1HZX,
,6DRZ,1JFP,
,6DRZ,1L9H,
,6DRZ,1LN6,
,6DRZ,1U19,
,6DRZ,2G87,
,6DRZ,2HPY,
,6DRZ,2I35,
,6DRZ,2I36,
,6DRZ,2I37,
,6DRZ,2J4Y,
,6DRZ,2KS9,
,6DRZ,2KSA,
,6DRZ,2KSB,
,6DRZ,2LNL,
,6DRZ,2PED,
,6DRZ,2R4R,
,6DRZ,2R4S,
,6DRZ,2RH1,
,6DRZ,2VT4,
,6DRZ,2X72,
,6DRZ,2Y00,
,6DRZ,2Y01,
,6DRZ,2Y02,
,6DRZ,2Y03,
,6DRZ,2Y04,
,6DRZ,2YCW,
,6DRZ,2YCX,
,6DRZ,2YCY,
,6DRZ,2YCZ,
,6DRZ,2YDO,
,6DRZ,2YDV,
,6DRZ,2Z73,
,6DRZ,2ZIY,
,6DRZ,3AYM,
,6DRZ,3AYN,
,6DRZ,3C9L,
,6DRZ,3C9M,
,6DRZ,3CAP,
,6DRZ,3D4S,
,6DRZ,3DQB,
,6DRZ,3EML,
,6DRZ,3KJ6,
,6DRZ,3NY8,
,6DRZ,3NY9,
,6DRZ,3NYA,
,6DRZ,3OAX,
,6DRZ,3ODU,
,6DRZ,3OE0,
,6DRZ,3OE6,
,6DRZ,3OE8,
,6DRZ,3OE9,
,6DRZ,3P0G,
,6DRZ,3PBL,
,6DRZ,3PDS,
,6DRZ,3PQR,
,6DRZ,3PWH,
,6DRZ,3PXO,
,6DRZ,3QAK,
,6DRZ,3REY,
,6DRZ,3RFM,
,6DRZ,3RZE,
,6DRZ,3SN6,
,6DRZ,3UON,
,6DRZ,3UZA,
,6DRZ,3UZC,
,6DRZ,3V2W,
,6DRZ,3V2Y,
,6DRZ,3VG9,
,6DRZ,3VGA,
,6DRZ,3VW7,
,6DRZ,3ZEV,
,6DRZ,3ZPQ,
,6DRZ,3ZPR,
,6DRZ,4A4M,
,6DRZ,4AMI,
,6DRZ,4AMJ,
,6DRZ,4BEY,
,6DRZ,4BEZ,
,6DRZ,4BUO,
,6DRZ,4BV0,
,6DRZ,4BVN,
